image_name,image_size,I_corr_h,I_corr_v,I_se,I_chi2,If_corr_h,If_corr_v,If_se,If_chi2,Im_corr_h,Im_corr_v,Im_se,Im_chi2,npcr_If_I,uaci_If_I,mae_If_I,npcr_Im_I,uaci_Im_I,mae_Im_I,npcr_Im_If,uaci_Im_If,mae_Im_If,embedded_bits,capacity_bpp,extraction_success,psnr_recovery
9124.pgm,256x256,0.961773,0.982941,7.47472,80973.72,0.000471,0.003932,7.997318,244.82,0.000505,0.00391,7.99713,260.88,99.6094,36.9851,94.312,99.614,36.985,94.3118,7.0358,0.0276,0.0704,9145,4.053,True,inf
9125.pgm,256x256,0.948881,0.971751,7.470555,76833.89,0.004418,-0.000527,7.997252,248.23,0.004443,-0.000508,7.99729,244.91,99.6277,37.6116,95.9097,99.6277,37.6129,95.9128,7.6309,0.0299,0.0763,9896,3.3528,True,inf
9126.pgm,256x256,0.963618,0.973519,7.697388,33902.03,0.001804,-0.001595,7.997204,252.4,0.0018,-0.001621,7.997359,238.33,99.6078,33.6336,85.7656,99.6078,33.6332,85.7646,5.2811,0.0207,0.0528,7091,3.8826,True,inf
9127.pgm,256x256,0.961389,0.974507,7.745425,27607.51,0.009387,0.001534,7.997351,241.29,0.009432,0.001549,7.997234,251.35,99.5819,32.7287,83.4582,99.5865,32.7292,83.4595,5.8121,0.0228,0.0581,7580,3.9194,True,inf
9128.pgm,256x256,0.99892,0.992914,7.765875,25619.83,0.003014,-0.001677,7.997308,243.66,0.003024,-0.001676,7.997352,239.84,99.6384,34.7088,88.5074,99.6323,34.7087,88.5072,1.7914,0.007,0.0179,2364,5.2983,True,inf
9129.pgm,256x256,0.987261,0.990801,6.848158,258380.38,0.001539,-0.000119,7.997039,269.78,0.001549,-0.000111,7.99708,265.92,99.6445,38.5186,98.2224,99.6429,38.5189,98.2231,4.3045,0.0169,0.043,5703,4.677,True,inf
913.pgm,256x256,0.892786,0.890014,7.061898,227190.36,0.00379,0.001846,7.997098,264.59,0.003787,0.001855,7.99706,267.74,99.6017,33.5463,85.543,99.6048,33.5464,85.5433,0.502,0.002,0.005,681,1.8413,True,inf
9130.pgm,256x256,0.957073,0.949092,7.057859,116147.26,0.00553,-0.004647,7.997131,260.64,0.005526,-0.004645,7.997219,252.62,99.6262,34.0777,86.8981,99.6246,34.0779,86.8987,0.4181,0.0016,0.0042,579,4.4209,True,inf
9131.pgm,256x256,0.992312,0.989994,7.064568,81899.41,0.001803,-0.00049,7.997015,270.62,0.001788,-0.000461,7.996939,277.21,99.5712,29.5824,75.4351,99.5804,29.5832,75.4371,10.0708,0.0395,0.1007,13253,5.8372,True,inf
9132.pgm,256x256,0.847358,0.830579,6.350683,226338.29,0.004264,-0.002309,7.99669,302.06,0.004293,-0.002319,7.996774,294.09,99.5468,26.3619,67.2228,99.5468,26.3621,67.2234,2.7771,0.0109,0.0278,3734,3.729,True,inf
9133.pgm,256x256,0.994038,0.992819,7.547683,39485.2,-0.000761,-0.002231,7.997543,223.02,-0.000796,-0.002252,7.997412,234.91,99.5804,31.4775,80.2677,99.5819,31.4774,80.2675,10.4675,0.041,0.1047,13640,5.0444,True,inf
9134.pgm,256x256,0.965024,0.961191,6.851756,116591.69,0.001697,0.004407,7.996999,271.86,0.001693,0.004423,7.997103,262.55,99.6338,29.8117,76.0198,99.6429,29.812,76.0206,3.479,0.0136,0.0348,4540,4.6414,True,inf
9135.pgm,256x256,0.936309,0.904903,5.8756,360271.4,0.008107,0.00365,7.997082,264.96,0.008148,0.003616,7.99701,271.34,99.6353,26.8377,68.436,99.6353,26.8383,68.4375,12.0956,0.0474,0.121,15755,5.2537,True,inf
9136.pgm,256x256,0.960293,0.944826,6.613685,178472.3,0.000219,0.005077,7.996617,306.5,0.000227,0.005069,7.996872,284.02,99.6353,29.8043,76.0011,99.6384,29.804,76.0003,5.2368,0.0205,0.0524,6787,3.9792,True,inf
9137.pgm,256x256,0.917091,0.893943,6.198355,305051.17,0.00604,-0.002894,7.996935,281.15,0.006059,-0.002911,7.997048,269.95,99.6216,27.1347,69.1935,99.6353,27.1351,69.1945,8.8501,0.0347,0.0885,11747,4.2898,True,inf
9138.pgm,256x256,0.981177,0.962606,7.062429,109434.9,0.004017,-0.00301,7.997276,246.36,0.004076,-0.003014,7.997477,228.2,99.614,36.3864,92.7853,99.6109,36.3867,92.7861,7.309,0.0287,0.0731,9503,4.0576,True,inf
9139.pgm,256x256,0.928954,0.930356,7.678259,20900.81,0.003228,0.004418,7.997359,238.8,0.003211,0.00441,7.997463,230.07,99.5773,29.5416,75.331,99.5804,29.5423,75.3328,7.0679,0.0277,0.0707,9300,2.5444,True,inf
914.pgm,256x256,0.98687,0.990114,6.675978,454144.81,0.003495,0.004436,7.997473,230.55,0.003532,0.004443,7.997406,235.94,99.585,38.0975,97.1486,99.5926,38.0968,97.1468,8.1711,0.032,0.0817,10768,4.2063,True,inf
9140.pgm,256x256,0.992396,0.974564,6.552965,147529.23,0.001907,0.005304,7.997287,248.26,0.001913,0.005298,7.997203,255.66,99.6231,26.6657,67.9976,99.6155,26.6653,67.9966,6.9611,0.0273,0.0696,9205,5.6262,True,inf
9141.pgm,256x256,0.993137,0.98172,7.723858,23271.93,0.002372,6.8e-05,7.996954,276.3,0.002356,8e-05,7.997037,268.43,99.6155,32.1756,82.0477,99.6094,32.176,82.0488,6.0577,0.0238,0.0606,7952,4.7542,True,inf
9142.pgm,256x256,0.987742,0.971724,7.385278,43854.74,0.001971,0.002435,7.997601,219.3,0.001977,0.002405,7.997519,226.38,99.6185,29.5137,75.2599,99.6216,29.5138,75.2601,5.8517,0.0229,0.0585,7607,4.7161,True,inf
9143.pgm,256x256,0.925894,0.912577,7.349767,45469.38,0.004499,0.003466,7.997582,219.92,0.004486,0.003461,7.997628,216.31,99.617,30.6496,78.1566,99.6185,30.6499,78.1572,6.7902,0.0266,0.0679,9083,2.6379,True,inf
9144.pgm,256x256,0.885584,0.88155,6.802015,174074.65,0.004765,-0.000443,7.996893,283.97,0.004751,-0.000414,7.99681,291.24,99.6262,28.7945,73.426,99.6307,28.7949,73.4271,6.926,0.0272,0.0693,9157,3.4214,True,inf
9145.pgm,256x256,0.978207,0.912674,7.170657,72239.35,-0.001315,0.004371,7.997169,257.44,-0.00131,0.00438,7.997114,263.3,99.649,27.971,71.326,99.6384,27.9715,71.3273,8.0276,0.0315,0.0803,10518,4.0422,True,inf
9146.pgm,256x256,0.962045,0.93761,6.641838,136539.16,0.003407,-0.000658,7.997198,254.09,0.003404,-0.000681,7.997301,244.77,99.614,39.1776,99.9028,99.6185,39.1773,99.902,5.4047,0.0212,0.054,7069,4.6985,True,inf
9147.pgm,256x256,0.993987,0.964272,7.626077,42998.88,0.006444,0.001194,7.997718,206.48,0.006451,0.001216,7.997552,222.19,99.5926,34.882,88.9491,99.5987,34.8818,88.9485,4.8569,0.019,0.0486,6228,4.6211,True,inf
9148.pgm,256x256,0.870689,0.902984,7.586618,34294.51,0.001965,0.002055,7.997111,261.0,0.001948,0.002043,7.997181,254.91,99.5804,29.2055,74.474,99.585,29.206,74.4753,5.2231,0.0205,0.0522,6944,3.0737,True,inf
9149.pgm,256x256,0.91394,0.939471,7.333168,61559.68,-0.001702,-0.001853,7.996951,276.6,-0.001692,-0.001848,7.996925,279.02,99.5804,35.0393,89.3502,99.5834,35.0391,89.3498,0.7111,0.0028,0.0071,940,3.4846,True,inf
915.pgm,256x256,0.996177,0.993645,7.461396,95123.66,0.004226,0.002636,7.997476,229.98,0.004206,0.002644,7.997501,227.38,99.6231,36.997,94.3423,99.614,36.9975,94.3435,8.3954,0.0329,0.084,11003,4.9102,True,inf
9150.pgm,256x256,0.973176,0.947764,6.772903,144365.65,0.001383,-0.0035,7.997282,245.73,0.001413,-0.00352,7.997254,247.88,99.6048,39.8259,101.5561,99.6048,39.826,101.5563,2.7161,0.0107,0.0272,3542,4.5117,True,inf
9151.pgm,256x256,0.945313,0.971479,3.52571,5450512.5,0.001326,0.001005,7.997339,241.24,0.001299,0.001023,7.997304,244.68,99.6292,46.9644,119.7592,99.6307,46.9635,119.7569,7.6447,0.03,0.0764,10031,6.5723,True,inf
9152.pgm,256x256,0.994178,0.992018,7.035392,178263.8,0.002429,-0.00061,7.99759,219.37,0.002449,-0.000662,7.997518,226.25,99.6292,37.2076,94.8795,99.6262,37.2082,94.8809,6.6559,0.0261,0.0666,8846,4.8171,True,inf
9153.pgm,256x256,0.908631,0.921418,7.420082,52297.05,-0.001104,0.004314,7.997302,244.85,-0.001135,0.004311,7.997363,239.89,99.6094,30.4194,77.5694,99.6078,30.4187,77.5677,4.9133,0.0193,0.0491,6525,3.1328,True,inf
9154.pgm,256x256,0.916081,0.913325,7.710087,26136.97,-0.002063,9.8e-05,7.997694,209.0,-0.002081,0.000103,7.997589,218.71,99.6292,31.1666,79.4749,99.6323,31.1669,79.4755,4.4815,0.0176,0.0448,5818,3.0625,True,inf
9155.pgm,256x256,0.992915,0.980162,7.762363,19291.68,0.004479,0.000507,7.997268,248.42,0.004485,0.000481,7.997259,249.59,99.6109,33.7161,85.9762,99.6063,33.7165,85.977,6.0425,0.0237,0.0604,7926,4.7371,True,inf
9156.pgm,256x256,0.990864,0.981015,6.951078,259646.65,0.004279,0.004208,7.997093,264.87,0.004277,0.004265,7.9971,264.16,99.6231,40.6577,103.677,99.6262,40.6582,103.6784,8.4244,0.033,0.0842,10892,4.9529,True,inf
9157.pgm,256x256,0.97614,0.970952,7.413066,47501.55,0.007606,0.002629,7.997319,244.59,0.007623,0.002622,7.99732,244.07,99.6307,31.3971,80.0626,99.6323,31.3968,80.062,2.417,0.0095,0.0242,3193,3.5613,True,inf
9158.pgm,256x256,0.986815,0.991955,5.668667,363629.15,0.003548,0.00112,7.997017,271.0,0.003545,0.001122,7.996969,275.28,99.6414,29.4334,75.0551,99.6414,29.4333,75.055,0.2441,0.001,0.0024,310,6.239,True,inf
9159.pgm,256x256,0.98821,0.976175,6.117278,1258918.33,0.003465,0.001467,7.997059,267.55,0.003459,0.001474,7.997094,264.02,99.6338,37.3898,95.3439,99.6353,37.3898,95.3441,1.6891,0.0066,0.0169,2248,4.4771,True,inf
916.pgm,256x256,0.999166,0.996949,5.732153,568115.09,0.002721,-0.001693,7.996967,275.95,0.002716,-0.001677,7.99702,271.12,99.556,31.8252,81.1543,99.5605,31.8249,81.1535,2.3163,0.0091,0.0232,3127,6.2935,True,inf
9160.pgm,256x256,0.98831,0.969898,6.912221,101071.1,0.004273,0.001024,7.997093,263.04,0.00429,0.00104,7.997141,258.76,99.6124,31.3507,79.9443,99.6048,31.3506,79.9442,4.8981,0.0192,0.049,6379,4.644,True,inf
9161.pgm,256x256,0.98954,0.976403,7.373917,54173.44,0.005804,-0.000207,7.997618,215.7,0.005792,-0.000244,7.997327,242.12,99.5926,33.442,85.277,99.6002,33.4419,85.2769,9.0195,0.0354,0.0902,11876,4.2075,True,inf
9162.pgm,256x256,0.993804,0.966728,7.279139,52068.99,0.006998,0.000677,7.996989,273.94,0.006979,0.000691,7.997023,271.1,99.5819,31.6248,80.6431,99.5865,31.6248,80.6432,4.9927,0.0196,0.0499,6647,4.6421,True,inf
9163.pgm,256x256,0.987412,0.976398,7.504552,36649.7,0.003,0.003337,7.997291,246.29,0.002981,0.003347,7.997243,249.6,99.6231,33.1873,84.6277,99.6338,33.1872,84.6275,9.1843,0.036,0.0918,12095,5.0247,True,inf
9164.pgm,256x256,0.990176,0.987249,6.757717,167489.28,0.001747,0.004476,7.997481,228.88,0.001722,0.004426,7.997395,236.23,99.6307,37.2195,94.9097,99.6353,37.2194,94.9093,9.5596,0.0375,0.0956,12427,5.0261,True,inf
9165.pgm,256x256,0.993268,0.989321,6.586912,191146.72,-0.000245,0.000452,7.997104,264.48,-0.000241,0.000443,7.997133,262.03,99.6002,34.8333,88.8249,99.6002,34.8333,88.825,1.1627,0.0046,0.0116,1518,5.3245,True,inf
9166.pgm,256x256,0.961547,0.937029,7.468057,35064.28,0.002268,-0.001986,7.99711,261.39,0.002272,-0.001984,7.997089,263.34,99.6063,28.984,73.9092,99.6048,28.9841,73.9095,0.2213,0.0009,0.0022,288,3.3267,True,inf
9167.pgm,256x256,0.993293,0.989323,5.944895,1353228.69,0.004748,0.002426,7.996864,285.15,0.004706,0.002387,7.996936,278.03,99.6323,39.0756,99.6427,99.6353,39.0764,99.6447,7.1671,0.0281,0.0717,9473,4.8774,True,inf
9168.pgm,256x256,0.980943,0.965454,7.112941,155258.16,0.00347,0.005088,7.997145,260.23,0.003466,0.00514,7.996974,275.02,99.5651,31.0857,79.2686,99.5728,31.0863,79.2702,8.6716,0.034,0.0867,11185,4.1545,True,inf
9169.pgm,256x256,0.991475,0.969654,7.044789,127939.21,-0.00076,-0.000561,7.997088,262.46,-0.000749,-0.00058,7.996989,271.95,99.6277,31.329,79.889,99.6262,31.3292,79.8893,3.6774,0.0144,0.0368,4829,4.5576,True,inf
917.pgm,256x256,0.99815,0.997035,6.879606,169921.16,0.005689,0.000477,7.997229,249.36,0.005674,0.000444,7.996806,288.02,99.6307,35.7424,91.1432,99.6399,35.7427,91.1438,11.5326,0.0452,0.1153,15230,5.9146,True,inf
9170.pgm,256x256,0.992431,0.978254,7.044897,144696.1,0.000561,-0.000764,7.997362,239.88,0.000581,-0.000754,7.997446,231.86,99.5834,31.3834,80.0277,99.5834,31.3835,80.028,6.134,0.0241,0.0613,8089,4.7422,True,inf
9171.pgm,256x256,0.986673,0.968425,7.467003,38292.2,0.003514,0.002368,7.997152,257.81,0.003515,0.00237,7.99714,258.85,99.6094,30.5531,77.9105,99.6078,30.5532,77.9107,0.209,0.0008,0.0021,293,5.2451,True,inf
9172.pgm,256x256,0.991882,0.966876,7.560345,28266.66,0.00396,0.001284,7.996859,285.88,0.003929,0.001267,7.996922,280.27,99.5865,30.3193,77.3142,99.5941,30.3196,77.3151,2.8,0.011,0.028,3593,5.3899,True,inf
9173.pgm,256x256,0.985149,0.973442,7.297964,58330.72,0.002058,0.002326,7.996937,278.17,0.002073,0.00236,7.996848,286.66,99.6262,30.8711,78.7213,99.6307,30.8714,78.722,8.3405,0.0327,0.0834,10937,5.7126,True,inf
9174.pgm,256x256,0.992281,0.985375,7.233404,94462.79,0.005313,0.003159,7.997081,265.33,0.005293,0.003163,7.997009,271.22,99.5956,36.1576,92.2018,99.5987,36.1569,92.2,10.8551,0.0426,0.1086,14133,5.1138,True,inf
9175.pgm,256x256,0.985113,0.991521,6.755295,359572.9,0.003615,0.00526,7.997098,263.34,0.003635,0.005267,7.997036,269.94,99.6124,40.8131,104.0733,99.6231,40.8131,104.0734,9.4421,0.037,0.0944,12347,5.8425,True,inf
9176.pgm,256x256,0.991007,0.993584,5.868994,718369.8,0.003803,0.003543,7.997347,239.47,0.003816,0.003558,7.997275,245.96,99.5972,43.1112,109.9335,99.5987,43.1114,109.9342,2.9633,0.0116,0.0296,3904,5.4375,True,inf
9177.pgm,256x256,0.996621,0.985736,7.554796,28655.34,0.006392,0.000796,7.996808,289.41,0.006397,0.000795,7.996847,285.85,99.5956,30.5325,77.8578,99.6048,30.5325,77.8578,2.4292,0.0095,0.0243,3194,5.3499,True,inf
9178.pgm,256x256,0.989149,0.971495,7.629796,30057.14,0.002724,-0.002165,7.997315,242.97,0.002683,-0.002194,7.997081,264.73,99.588,35.6582,90.9283,99.5941,35.659,90.9306,8.96,0.0351,0.0896,11919,4.2241,True,inf
9179.pgm,256x256,0.973385,0.977541,7.294909,104487.56,0.001996,0.001562,7.997272,247.09,0.001985,0.001575,7.997017,270.36,99.5682,38.4432,98.0302,99.5636,38.4434,98.0306,4.0939,0.0161,0.0409,5471,3.8882,True,inf
918.pgm,256x256,0.893493,0.881421,7.737145,18158.09,0.0007,-0.0038,7.996948,277.91,0.000717,-0.003801,7.996959,276.94,99.5819,31.0042,79.0607,99.5895,31.0044,79.0612,4.0283,0.0158,0.0403,5242,0.686,True,inf
9180.pgm,256x256,0.970458,0.941598,7.676723,28843.12,0.004613,0.002345,7.996652,304.16,0.004632,0.002356,7.996659,303.41,99.6262,32.7123,83.4164,99.6307,32.7124,83.4166,4.8492,0.019,0.0485,6451,3.062,True,inf
9181.pgm,256x256,0.975348,0.979111,7.141531,87759.65,0.007834,-0.000746,7.996747,294.69,0.007846,-0.000725,7.996904,280.61,99.5789,33.6567,85.8245,99.5819,33.6566,85.8242,4.1351,0.0162,0.0414,5396,4.6838,True,inf
9182.pgm,256x256,0.900018,0.93326,7.151622,86482.2,0.008441,-0.00314,7.997063,266.29,0.008438,-0.003142,7.99718,255.65,99.6552,28.051,71.53,99.6536,28.051,71.5301,1.3062,0.0051,0.0131,1672,4.4456,True,inf
9183.pgm,256x256,0.923261,0.879873,7.747518,19214.44,0.001119,-0.00272,7.997209,253.55,0.001088,-0.002742,7.997258,248.58,99.5987,30.7264,78.3522,99.5895,30.7265,78.3527,5.9769,0.0234,0.0598,7686,2.4126,True,inf
9184.pgm,256x256,0.953247,0.966736,7.633469,46502.79,-0.002616,-0.001448,7.997254,249.39,-0.00262,-0.001453,7.997393,237.14,99.6231,36.4597,92.9723,99.6185,36.4592,92.9708,5.5908,0.0219,0.0559,7260,3.1804,True,inf
9185.pgm,256x256,0.959995,0.892573,7.313147,70268.09,0.001894,0.000749,7.997108,261.8,0.001877,0.00073,7.997165,256.23,99.5956,27.9417,71.2513,99.5987,27.9419,71.2518,3.624,0.0142,0.0362,4636,3.6877,True,inf
9186.pgm,256x256,0.968296,0.980633,7.497679,56669.45,0.003819,-0.002355,7.997494,228.13,0.003832,-0.002385,7.997445,232.85,99.6246,35.0391,89.3498,99.6292,35.039,89.3495,4.9225,0.0193,0.0492,6540,3.9316,True,inf
9187.pgm,256x256,0.968004,0.980445,7.009751,126751.42,0.000336,0.000874,7.996846,285.83,0.000335,0.000857,7.996851,285.23,99.6292,31.9636,81.5071,99.6262,31.9633,81.5065,1.2527,0.0049,0.0125,1656,4.449,True,inf
9188.pgm,256x256,0.96006,0.956394,7.361552,63576.2,0.003003,0.002757,7.997269,249.99,0.00303,0.002757,7.997282,248.66,99.6689,32.2945,82.3509,99.6719,32.2945,82.351,6.9275,0.0272,0.0693,9177,4.0415,True,inf
9189.pgm,256x256,0.92013,0.88381,7.659023,25760.87,-0.002617,0.00046,7.996985,273.02,-0.00262,0.000424,7.997009,270.89,99.6368,30.6801,78.2343,99.6307,30.6795,78.2327,3.9963,0.0157,0.04,5260,1.426,True,inf
919.pgm,256x256,0.928264,0.906231,6.867046,169725.07,0.002077,0.003574,7.997466,229.34,0.002058,0.003595,7.997264,247.66,99.6307,38.5744,98.3648,99.6353,38.5738,98.3632,4.1016,0.0161,0.041,5392,3.0911,True,inf
9190.pgm,256x256,0.986166,0.982408,7.261107,70320.32,0.005527,0.002268,7.997466,229.13,0.005501,0.002238,7.99761,216.54,99.5865,33.0171,84.1936,99.5865,33.0169,84.1931,7.9147,0.031,0.0791,10408,4.0999,True,inf
9191.pgm,256x256,0.945944,0.943738,7.221466,72768.39,0.001942,-0.000132,7.996866,284.4,0.001973,-0.000142,7.996822,288.05,99.6063,28.4119,72.4504,99.6155,28.4112,72.4485,3.2608,0.0128,0.0326,4283,4.584,True,inf
9192.pgm,256x256,0.962704,0.980607,7.480617,56237.39,-0.000328,0.00564,7.997202,254.83,-0.000314,0.005647,7.99728,247.16,99.6124,37.4816,95.5782,99.6094,37.482,95.579,3.0701,0.012,0.0307,4042,3.6863,True,inf
9193.pgm,256x256,0.983828,0.98966,6.896794,119954.72,0.005351,0.000661,7.997277,248.03,0.005351,0.000656,7.997274,248.08,99.5941,40.4628,103.1802,99.5941,40.4631,103.1809,1.5366,0.006,0.0154,2002,4.3989,True,inf
9194.pgm,256x256,0.995684,0.996369,7.508653,40022.66,0.002515,0.004151,7.997521,225.36,0.002514,0.004152,7.997446,232.5,99.585,32.8478,83.7619,99.5865,32.8475,83.761,4.6173,0.0181,0.0462,6074,5.4863,True,inf
9195.pgm,256x256,0.977622,0.979219,6.998027,103045.34,0.004667,-0.000705,7.997258,248.84,0.004686,-0.00069,7.997174,255.89,99.6201,31.179,79.5064,99.6246,31.1789,79.5063,10.3592,0.0406,0.1036,13519,5.104,True,inf
9196.pgm,256x256,0.982509,0.972458,7.334952,60267.34,0.0031,-0.003001,7.997277,247.85,0.003085,-0.003026,7.997324,242.98,99.6048,31.6673,80.7517,99.6078,31.6672,80.7515,4.3289,0.017,0.0433,5675,4.625,True,inf
9197.pgm,256x256,0.983968,0.985147,6.823652,144095.66,0.002713,0.000783,7.997157,256.31,0.002708,0.000755,7.997185,253.87,99.614,35.4588,90.4199,99.6078,35.4583,90.4187,10.8292,0.0425,0.1083,14324,5.1541,True,inf
9198.pgm,256x256,0.963796,0.969203,7.421095,85406.05,0.003981,0.002109,7.997232,251.66,0.004009,0.002113,7.997246,250.48,99.6124,35.3322,90.0972,99.6201,35.3319,90.0963,4.1138,0.0161,0.0411,5383,3.8274,True,inf
9199.pgm,256x256,0.968147,0.961542,7.458175,42409.11,0.001335,0.001043,7.997565,220.5,0.001326,0.001031,7.997667,211.6,99.5987,29.4053,74.9836,99.6033,29.4055,74.984,4.0237,0.0158,0.0402,5260,3.7188,True,inf
92.pgm,256x256,0.978157,0.968498,5.336222,431523.05,0.00539,0.002044,7.996991,272.6,0.005376,0.002055,7.997048,267.75,99.617,28.8543,73.5784,99.617,28.854,73.5778,10.643,0.0417,0.1064,14005,5.8362,True,inf
920.pgm,256x256,0.998422,0.995507,6.041858,926359.4,0.001431,0.003607,7.997409,234.95,0.001414,0.003601,7.997241,250.23,99.6216,32.795,83.6272,99.6201,32.7947,83.6266,13.7817,0.054,0.1378,18014,6.0403,True,inf
9200.pgm,256x256,0.930377,0.939274,6.262605,231897.73,0.004466,0.001053,7.996843,288.78,0.004467,0.001056,7.996906,282.49,99.6414,39.8752,101.6819,99.6353,39.8762,101.6843,6.5125,0.0255,0.0651,8608,3.9277,True,inf
9201.pgm,256x256,0.946159,0.952691,6.51695,177759.95,0.001289,0.002509,7.996783,292.92,0.001286,0.002493,7.996806,290.87,99.6033,38.3925,97.901,99.6048,38.3922,97.9002,4.4159,0.0173,0.0442,5792,3.7383,True,inf
9202.pgm,256x256,0.909336,0.924784,7.355843,49170.51,0.002539,0.000774,7.997281,246.85,0.002548,0.000769,7.997244,250.81,99.6201,31.1516,79.4367,99.6246,31.1514,79.4361,2.3636,0.0093,0.0236,3037,2.7231,True,inf
9203.pgm,256x256,0.927442,0.928933,7.380746,40498.96,0.000876,-0.003688,7.997025,267.89,0.000893,-0.003669,7.997019,268.22,99.5667,29.7316,75.8155,99.5743,29.7318,75.8161,5.3787,0.0211,0.0538,7048,3.0242,True,inf
9204.pgm,256x256,0.915985,0.919613,7.341484,56694.89,0.00086,-9.7e-05,7.99731,243.82,0.000863,-0.000103,7.997365,239.53,99.6185,33.2875,84.8831,99.6185,33.2878,84.8838,3.6118,0.0142,0.0361,4616,2.8721,True,inf
9205.pgm,256x256,0.938263,0.948329,7.173264,83474.12,0.00221,0.000882,7.997529,224.68,0.002199,0.000874,7.997601,218.13,99.6078,34.9809,89.2013,99.617,34.9819,89.2038,7.6904,0.0302,0.0769,10064,3.2812,True,inf
9206.pgm,256x256,0.913567,0.920549,7.452418,44984.45,0.00041,0.00104,7.997363,239.35,0.000398,0.001036,7.997251,249.58,99.6109,29.4787,75.1707,99.614,29.479,75.1714,3.093,0.0121,0.0309,3882,2.8005,True,inf
9207.pgm,256x256,0.937802,0.948144,7.541153,38502.2,0.001655,0.000749,7.99701,271.32,0.001654,0.000735,7.997027,269.91,99.6078,33.5169,85.4681,99.6063,33.517,85.4684,0.3998,0.0016,0.004,523,3.4167,True,inf
9208.pgm,256x256,0.847155,0.851134,7.472593,39229.48,0.003638,0.001522,7.996865,283.96,0.003641,0.001526,7.996791,290.98,99.6063,29.6861,75.6997,99.6078,29.6859,75.6991,1.7731,0.007,0.0177,2365,1.9077,True,inf
9209.pgm,256x256,0.965342,0.973278,6.962818,128931.29,0.00271,0.000477,7.997422,234.67,0.002718,0.000453,7.997424,233.52,99.6002,38.277,97.6064,99.6063,38.2771,97.6066,9.6893,0.038,0.0969,12678,4.2732,True,inf
921.pgm,256x256,0.998573,0.996025,5.846445,828682.67,0.005218,0.000692,7.997044,268.23,0.005233,0.000656,7.99696,274.96,99.6368,33.2789,84.8612,99.6475,33.279,84.8616,13.501,0.0529,0.135,17639,6.0208,True,inf
9210.pgm,256x256,0.924152,0.938522,7.208847,76842.58,0.000763,-0.004972,7.997271,248.39,0.000776,-0.00499,7.997372,239.41,99.5804,32.7493,83.5106,99.5819,32.7494,83.5109,6.9504,0.0273,0.0695,9165,3.2197,True,inf
9211.pgm,256x256,0.915121,0.937216,7.217886,78736.19,0.002572,0.002721,7.997243,248.44,0.002568,0.002731,7.997275,246.38,99.6368,32.4952,82.8629,99.6414,32.4953,82.8631,6.2286,0.0244,0.0623,8224,3.1465,True,inf
9212.pgm,256x256,0.924764,0.938424,6.863393,123614.0,0.004443,0.005431,7.997341,241.87,0.004465,0.005423,7.997431,233.43,99.6002,36.5989,93.3272,99.5956,36.5984,93.3258,4.2679,0.0167,0.0427,5497,3.7427,True,inf
9213.pgm,256x256,0.878191,0.919759,6.460305,273433.55,0.003031,0.005144,7.997628,214.83,0.003021,0.005143,7.997568,220.31,99.617,39.6495,101.1063,99.614,39.6495,101.1063,1.2955,0.0051,0.013,1760,3.5906,True,inf
9214.pgm,256x256,0.899803,0.919091,6.942113,119113.34,0.001593,-0.001053,7.997159,259.21,0.00159,-0.001057,7.997156,259.42,99.6063,31.0434,79.1608,99.6063,31.0434,79.1606,0.322,0.0013,0.0032,416,3.3821,True,inf
9215.pgm,256x256,0.89262,0.893655,6.751673,128695.33,0.002242,0.00499,7.997119,261.43,0.002236,0.004956,7.99702,270.46,99.5605,26.64,67.9321,99.5667,26.6395,67.9308,5.9494,0.0233,0.0595,7834,3.042,True,inf
9216.pgm,256x256,0.940631,0.941648,7.222993,66149.45,0.001707,-0.000104,7.997234,250.88,0.001712,-0.000102,7.997228,251.77,99.6155,31.4773,80.2671,99.617,31.4775,80.2677,0.9491,0.0037,0.0095,1273,3.4543,True,inf
9217.pgm,256x256,0.913482,0.916407,7.117687,91252.2,3e-06,0.002509,7.997019,269.88,2e-05,0.002523,7.99708,264.91,99.6124,27.5953,70.3681,99.614,27.5953,70.3679,4.3854,0.0172,0.0439,5821,2.8972,True,inf
9218.pgm,256x256,0.979194,0.96727,7.499422,45748.34,0.002746,-0.000348,7.996921,279.85,0.002766,-0.000317,7.996975,275.15,99.5621,33.0229,84.2083,99.5712,33.023,84.2086,3.2486,0.0127,0.0325,4320,4.5706,True,inf
9219.pgm,256x256,0.99044,0.966899,7.25612,53166.71,0.002796,0.001137,7.997391,236.35,0.002779,0.001098,7.997278,246.86,99.6429,28.2492,72.0354,99.6307,28.2492,72.0355,11.8317,0.0464,0.1183,15400,5.1584,True,inf
